time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.918780010354365,0.9062622544595157,16.911755243576934,0.17220208260800085,0.05038125177062369,0.0,-1.051523956850945,1.649457460646623,5.0760546105953255,0.14654755252664958,-0.027290636419744205,0.0,468.4928013734834,470.9421938963135,468.6373020238746,470.9063155805618
2.760000000000002,-0.982827992696379,1.0084197556523236,17.21696257087892,0.18128661670531532,0.04874804970839808,0.0,-1.0832601362555394,1.7565482756287891,5.097176141337606,0.15968283121629348,-0.027079223787681253,0.0,441.9261101201342,441.9433594614791,441.1196485781249,442.2247644792753
2.820000000000002,-1.0489130017239832,1.1177718339720932,17.526668395334084,0.1911802580114843,0.04703144026693895,0.0,-1.1193694648835193,1.8894026411340965,5.225429485520823,0.17367267922388635,-0.031862162325026,0.0,476.974885929925,476.6092477540932,474.4166521305146,475.51361476836485
2.880000000000002,-1.1171217989152868,1.2352781917019302,17.84387955313076,0.20166598512245848,0.045545120585708254,0.0,-1.1540553920708863,2.0284120324424046,5.347324937333037,0.17685358309183366,-0.013425769807449622,0.0,474.7276564058189,476.1403319266571,476.16746682577576,476.4379160417465
2.940000000000002,-1.187344547997402,1.3611588784171023,18.16745729585603,0.21209997544136705,0.045277995858180375,0.0,-1.1866338081394652,2.1685186803178738,5.437759230614547,0.16722986125396738,0.009221720751953544,0.0,467.08800798064055,468.85125190272186,468.96810298052014,468.2471770284034
3.000000000000002,-1.259544348436029,1.4957517857676514,18.496878145356725,0.2218854001647621,0.04577929526559377,0.0,-1.2200564279738233,2.3187441761869527,5.541986239319231,0.15317893217310793,0.006562559947726759,0.0,473.66401801291534,473.4593143921199,475.4256489823268,474.37101063789754
3.0600000000000023,-1.3335460419875818,1.6385088220908797,18.827915878176995,0.23053684645268202,0.04688358739415044,0.0,-1.2467443799576063,2.4405260343393445,5.492492887011331,0.11236294176427575,0.03523675016719981,0.0,425.84252555638545,428.2888284836299,428.9020646245939,425.4398294443532
3.1200000000000023,-1.4092353890090847,1.7889989196797524,19.157230924265914,0.2374032484612716,0.048599337097038564,0.0,-1.2764053852388608,2.5763104521306923,5.484363977878492,0.11829710056674457,0.010015498218421315,0.0,442.70897483871784,440.6286331555816,440.25897267564926,440.76156851200716
3.1800000000000024,-1.4868116003911689,1.9481358344727158,19.487625859483575,0.24449707591524739,0.049073477031227775,0.0,-1.3095075553091087,2.728759381273708,5.5281893569758545,0.1180969658526083,0.00330007210367244,0.0,458.0354170140766,457.500820068281,459.1729790306574,459.16916248659504
3.2400000000000024,-1.5664417901353909,2.116830087085681,19.821758178749665,0.25145542715415914,0.0494114000434287,0.0,-1.344836703500139,2.8948570435894636,5.608717005658352,0.11134829978109631,0.009929931893547687,0.0,471.06143367645166,471.5738397649767,471.32275335714047,470.8119627436863
